Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,account.Contract,account.PaymentMethod,account.Charges.Total,daily_bill
0,1,0,0,0,43.0,One year,Electronic check,1931.3,1.5
0,0,0,1,1,5.0,Month-to-month,Credit card (automatic),320.4,2.14
0,0,1,0,0,44.0,One year,Credit card (automatic),3990.75,3.02
1,1,1,1,0,12.0,Month-to-month,Electronic check,950.2,2.64
0,1,0,0,1,53.0,One year,Electronic check,5036.9,3.17
0,0,0,0,0,23.0,Month-to-month,Mailed check,470.2,0.68
0,0,0,0,0,62.0,One year,Bank transfer (automatic),5757.2,3.1
0,1,0,0,1,27.0,Two year,Mailed check,581.85,0.72
0,1,0,1,1,8.0,Month-to-month,Electronic check,475.1,1.98
0,0,0,0,0,15.0,Month-to-month,Mailed check,631.4,1.4
0,0,0,0,0,69.0,Two year,Credit card (automatic),1678.05,0.81
0,1,0,0,0,3.0,Month-to-month,Credit card (automatic),221.1,2.46
1,0,0,1,1,1.0,Month-to-month,Electronic check,74.7,2.49
0,0,0,0,0,70.0,One year,Electronic check,6838.6,3.26
0,0,1,0,0,15.0,Month-to-month,Electronic check,1400.3,3.11
0,0,0,1,1,67.0,One year,Bank transfer (automatic),6689.0,3.33
0,0,0,0,0,64.0,Two year,Credit card (automatic),7069.25,3.68
0,0,0,1,1,45.0,Month-to-month,Electronic check,4730.9,3.5
1,0,0,0,0,4.0,Month-to-month,Electronic check,268.35,2.24
0,0,0,0,0,40.0,One year,Bank transfer (automatic),2236.2,1.86
1,0,0,0,1,48.0,Two year,Mailed check,4627.85,3.21
1,1,0,0,0,40.0,Month-to-month,Bank transfer (automatic),4131.95,3.44
1,0,0,0,0,18.0,Month-to-month,Electronic check,1639.3,3.04
0,0,0,1,1,8.0,Month-to-month,Electronic check,446.8,1.86
0,0,0,1,1,70.0,Two year,Bank transfer (automatic),6293.2,3.0
0,0,0,1,1,38.0,Two year,Mailed check,756.4,0.66
0,0,0,1,1,51.0,One year,Electronic check,4554.85,2.98
1,0,0,0,0,15.0,Month-to-month,Credit card (automatic),1426.4,3.17
0,1,0,1,1,9.0,Two year,Mailed check,197.4,0.73
0,0,0,0,0,2.0,Month-to-month,Bank transfer (automatic),53.15,0.89
1,0,0,0,1,4.0,Month-to-month,Mailed check,341.45,2.85
0,1,0,1,1,72.0,Two year,Credit card (automatic),1790.8,0.83
0,0,0,0,0,48.0,Two year,Credit card (automatic),4904.25,3.41
0,1,0,0,0,17.0,Month-to-month,Electronic check,1207.0,2.37
0,1,0,1,0,71.0,Two year,Bank transfer (automatic),6045.9,2.84
1,1,0,0,0,14.0,Month-to-month,Electronic check,1178.4,2.81
0,1,0,0,0,1.0,Month-to-month,Mailed check,19.1,0.64
0,0,0,0,0,11.0,One year,Credit card (automatic),237.7,0.72
0,1,0,1,1,72.0,Two year,Credit card (automatic),4478.85,2.07
1,1,0,1,0,1.0,Month-to-month,Electronic check,76.2,2.54
1,0,0,1,1,36.0,Month-to-month,Bank transfer (automatic),3457.9,3.2
0,1,0,1,1,27.0,Month-to-month,Credit card (automatic),2151.6,2.66
0,0,0,1,0,50.0,One year,Bank transfer (automatic),943.1,0.63
1,1,0,1,0,1.0,Month-to-month,Credit card (automatic),44.7,1.49
0,1,0,0,0,35.0,Month-to-month,Electronic check,2848.45,2.71
1,1,0,0,0,7.0,Month-to-month,Electronic check,620.35,2.95
0,0,0,1,0,53.0,One year,Credit card (automatic),990.45,0.62
0,0,0,1,0,72.0,Two year,Mailed check,6155.4,2.85
0,1,0,0,0,12.0,Month-to-month,Electronic check,1173.55,3.26
1,1,0,0,0,4.0,Month-to-month,Mailed check,206.6,1.72
1,1,0,1,0,32.0,Month-to-month,Electronic check,2447.95,2.55
0,0,0,0,0,25.0,Month-to-month,Mailed check,461.3,0.62
0,1,0,1,0,37.0,Month-to-month,Electronic check,3419.3,3.08
0,1,0,1,1,26.0,One year,Credit card (automatic),2083.1,2.67
0,1,0,1,1,35.0,Month-to-month,Bank transfer (automatic),3161.6,3.01
0,1,1,1,0,71.0,One year,Bank transfer (automatic),5012.1,2.35
0,0,0,0,0,28.0,One year,Mailed check,1654.45,1.97
1,0,0,0,0,15.0,Month-to-month,Electronic check,892.65,1.98
0,1,0,1,0,71.0,One year,Bank transfer (automatic),7953.25,3.73
0,1,0,1,1,70.0,Two year,Credit card (automatic),5600.15,2.67
0,1,0,0,0,1.0,Month-to-month,Mailed check,20.3,0.68
0,0,0,1,0,71.0,Two year,Credit card (automatic),5705.05,2.68
0,1,0,0,0,62.0,One year,Bank transfer (automatic),5731.45,3.08
0,1,1,1,0,72.0,Month-to-month,Credit card (automatic),8061.5,3.73
0,0,0,0,1,14.0,Month-to-month,Credit card (automatic),824.85,1.96
0,0,0,1,1,70.0,Two year,Credit card (automatic),5437.75,2.59
0,1,0,0,1,9.0,One year,Mailed check,190.25,0.7
0,0,0,1,1,72.0,Two year,Bank transfer (automatic),5661.7,2.62
0,0,0,1,0,63.0,Two year,Bank transfer (automatic),6841.4,3.62
1,0,1,0,0,1.0,Month-to-month,Electronic check,71.15,2.37
0,0,0,1,1,70.0,Two year,Credit card (automatic),4872.35,2.32
0,0,0,1,1,72.0,Two year,Credit card (automatic),6595.9,3.05
0,1,1,1,0,8.0,Month-to-month,Bank transfer (automatic),551.95,2.3
1,0,1,0,0,42.0,Month-to-month,Electronic check,3541.35,2.81
1,0,0,0,0,18.0,Month-to-month,Credit card (automatic),1527.35,2.83
0,1,0,1,0,66.0,One year,Electronic check,6273.4,3.17
0,1,0,0,0,10.0,Month-to-month,Electronic check,786.3,2.62
0,1,0,0,1,25.0,One year,Credit card (automatic),970.55,1.29
0,1,0,1,1,45.0,Month-to-month,Bank transfer (automatic),4456.65,3.3
0,0,0,1,1,11.0,Month-to-month,Bank transfer (automatic),581.7,1.76
1,1,1,0,0,1.0,Month-to-month,Electronic check,93.55,3.12
0,0,0,0,0,8.0,One year,Mailed check,161.95,0.67
0,1,0,0,0,72.0,Two year,Credit card (automatic),5997.1,2.78
0,0,0,1,0,72.0,Two year,Bank transfer (automatic),4804.75,2.22
0,0,0,1,1,61.0,One year,Electronic check,4820.55,2.63
0,0,0,0,0,35.0,Month-to-month,Credit card (automatic),2835.9,2.7
0,1,0,0,0,69.0,Two year,Mailed check,1268.85,0.61
0,1,0,0,0,59.0,Month-to-month,Electronic check,3005.8,1.7
0,1,0,0,1,52.0,One year,Credit card (automatic),928.4,0.6
0,1,0,0,0,20.0,Month-to-month,Bank transfer (automatic),1191.2,1.99
0,0,0,0,0,53.0,Two year,Mailed check,1048.45,0.66
0,0,0,1,1,3.0,Month-to-month,Mailed check,92.5,1.03
0,1,0,0,0,13.0,Month-to-month,Electronic check,931.75,2.39
1,0,0,1,0,1.0,Month-to-month,Bank transfer (automatic),79.35,2.64
0,1,0,0,0,54.0,Two year,Mailed check,1149.65,0.71
0,0,1,0,0,34.0,Month-to-month,Electronic check,3190.25,3.13
0,0,0,0,0,35.0,One year,Mailed check,700.45,0.67
0,0,0,1,0,10.0,Month-to-month,Mailed check,252.75,0.84
1,1,0,1,1,18.0,Month-to-month,Mailed check,1779.95,3.3
0,1,0,0,0,27.0,One year,Electronic check,2212.55,2.73
1,1,1,1,0,1.0,Month-to-month,Electronic check,40.2,1.34
0,1,0,0,0,31.0,Month-to-month,Bank transfer (automatic),2156.25,2.32
1,0,0,0,0,64.0,One year,Credit card (automatic),6254.2,3.26
0,1,1,1,0,10.0,Month-to-month,Electronic check,720.45,2.4
0,0,1,0,0,34.0,Month-to-month,Electronic check,1765.95,1.73
0,1,0,0,0,13.0,One year,Electronic check,253.8,0.65
1,0,0,0,0,18.0,Month-to-month,Electronic check,1612.75,2.99
0,0,1,1,0,72.0,Two year,Credit card (automatic),7882.25,3.65
1,1,0,0,0,1.0,Month-to-month,Mailed check,29.7,0.99
1,1,0,0,0,26.0,Month-to-month,Electronic check,2335.3,2.99
0,0,1,1,0,27.0,Month-to-month,Bank transfer (automatic),2867.75,3.54
0,1,0,0,0,15.0,Month-to-month,Bank transfer (automatic),1242.2,2.76
1,1,0,0,0,11.0,Month-to-month,Electronic check,608.0,1.84
0,1,0,1,1,70.0,Two year,Electronic check,5979.7,2.85
0,0,0,0,0,36.0,One year,Bank transfer (automatic),679.8,0.63
0,1,0,0,0,26.0,One year,Credit card (automatic),595.5,0.76
0,1,0,1,1,69.0,Two year,Bank transfer (automatic),1356.7,0.66
0,0,0,0,1,1.0,Month-to-month,Mailed check,51.2,1.71
1,1,0,0,0,8.0,Month-to-month,Mailed check,551.35,2.3
0,0,0,0,0,52.0,Two year,Bank transfer (automatic),4233.95,2.71
0,1,0,1,1,68.0,Two year,Credit card (automatic),5375.15,2.63
0,0,1,1,1,62.0,Month-to-month,Credit card (automatic),6019.35,3.24
1,0,0,0,0,2.0,Month-to-month,Electronic check,193.6,3.23
0,0,0,0,0,19.0,Month-to-month,Bank transfer (automatic),465.85,0.82
0,1,0,1,1,9.0,Month-to-month,Credit card (automatic),897.75,3.32
0,1,0,1,0,24.0,Two year,Mailed check,483.15,0.67
0,1,0,1,0,61.0,Two year,Mailed check,4747.65,2.59
0,1,0,1,1,72.0,Two year,Bank transfer (automatic),6565.85,3.04
0,1,0,1,0,8.0,Month-to-month,Mailed check,658.1,2.74
0,0,0,0,1,13.0,Two year,Credit card (automatic),1161.75,2.98
0,1,0,1,1,30.0,Month-to-month,Bank transfer (automatic),1588.7,1.77
0,0,0,1,1,38.0,Month-to-month,Electronic check,2076.05,1.82
0,0,0,0,0,71.0,Two year,Credit card (automatic),7283.25,3.42
1,0,0,0,1,16.0,Month-to-month,Electronic check,1312.15,2.73
0,0,0,0,0,36.0,Two year,Bank transfer (automatic),1126.35,1.04
1,1,0,0,0,1.0,Month-to-month,Mailed check,51.25,1.71
0,1,0,1,1,52.0,Two year,Mailed check,1054.75,0.68
1,0,0,0,1,4.0,Month-to-month,Mailed check,365.65,3.05
0,1,0,1,1,65.0,Two year,Mailed check,4459.15,2.29
1,1,0,0,0,38.0,One year,Bank transfer (automatic),2597.6,2.28
0,1,0,0,0,64.0,Two year,Credit card (automatic),6549.45,3.41
0,1,0,1,0,71.0,One year,Credit card (automatic),6962.85,3.27
1,1,0,1,0,59.0,Month-to-month,Electronic check,6252.9,3.53
0,1,0,1,0,3.0,Month-to-month,Electronic check,92.25,1.02
0,1,0,1,1,68.0,Two year,Bank transfer (automatic),1620.2,0.79
1,1,0,1,1,30.0,Month-to-month,Electronic check,2838.7,3.15
0,1,0,1,0,6.0,One year,Mailed check,171.0,0.95
1,0,0,0,0,3.0,Month-to-month,Bank transfer (automatic),222.3,2.47
0,1,0,0,0,37.0,Month-to-month,Electronic check,3369.25,3.04
0,0,0,0,0,68.0,Month-to-month,Mailed check,3687.75,1.81
0,1,0,0,1,15.0,Month-to-month,Electronic check,324.15,0.72
1,0,0,0,0,16.0,Month-to-month,Credit card (automatic),1043.35,2.17
0,1,0,1,1,59.0,One year,Mailed check,1980.3,1.12
0,0,0,0,0,17.0,Month-to-month,Bank transfer (automatic),1165.6,2.29
0,1,0,1,1,41.0,Two year,Mailed check,879.8,0.72
0,0,0,1,0,64.0,Two year,Bank transfer (automatic),6794.75,3.54
0,0,0,1,0,2.0,Month-to-month,Electronic check,89.75,1.5
0,1,0,0,0,49.0,Two year,Credit card (automatic),1022.6,0.7
0,1,0,1,0,69.0,Two year,Mailed check,6460.55,3.12
0,1,1,0,0,55.0,Month-to-month,Electronic check,2479.05,1.5
0,1,0,1,0,37.0,One year,Mailed check,2911.8,2.62
0,0,0,1,1,56.0,Two year,Mailed check,1385.85,0.82
1,1,0,0,0,43.0,Month-to-month,Electronic check,4528.0,3.51
1,1,0,1,0,30.0,Month-to-month,Credit card (automatic),2866.45,3.18
1,0,0,1,0,25.0,Month-to-month,Bank transfer (automatic),2566.5,3.42
0,1,0,0,0,50.0,One year,Credit card (automatic),989.05,0.66
0,1,1,0,0,1.0,Month-to-month,Electronic check,70.05,2.34
0,0,1,0,0,1.0,Month-to-month,Electronic check,70.2,2.34
1,1,1,1,0,32.0,Month-to-month,Electronic check,2642.05,2.75
0,1,0,1,0,35.0,One year,Electronic check,2441.7,2.33
0,1,0,0,0,67.0,Two year,Electronic check,3097.2,1.54
1,0,0,0,0,3.0,Month-to-month,Electronic check,240.45,2.67
1,1,0,1,0,65.0,Month-to-month,Bank transfer (automatic),5940.85,3.05
0,1,0,0,0,1.0,Month-to-month,Mailed check,70.6,2.35
0,0,0,0,0,53.0,One year,Credit card (automatic),5042.75,3.17
0,0,0,0,0,22.0,One year,Mailed check,412.55,0.63
0,0,0,0,0,4.0,Month-to-month,Credit card (automatic),82.85,0.69
0,0,0,0,0,43.0,One year,Electronic check,2444.25,1.89
0,0,0,0,0,6.0,Month-to-month,Credit card (automatic),433.95,2.41
0,1,0,0,1,47.0,One year,Credit card (automatic),1013.05,0.72
0,0,0,1,0,25.0,One year,Bank transfer (automatic),507.9,0.68
0,0,0,0,0,37.0,Two year,Mailed check,813.3,0.73
0,1,0,1,1,68.0,Two year,Credit card (automatic),7074.4,3.47
1,0,0,0,0,13.0,Month-to-month,Electronic check,952.3,2.44
0,1,0,1,1,63.0,Two year,Mailed check,1275.85,0.68
0,0,0,0,1,41.0,Month-to-month,Bank transfer (automatic),3645.05,2.96
0,0,0,0,0,4.0,Month-to-month,Mailed check,110.05,0.92
0,0,0,1,1,1.0,Month-to-month,Mailed check,19.4,0.65
0,1,0,0,0,35.0,Two year,Mailed check,677.9,0.65
0,1,0,0,0,3.0,Month-to-month,Bank transfer (automatic),137.25,1.52
0,0,0,1,0,47.0,Month-to-month,Bank transfer (automatic),2723.4,1.93
0,0,0,0,0,3.0,Month-to-month,Electronic check,229.7,2.55
0,1,0,1,0,72.0,Two year,Credit card (automatic),8086.4,3.74
1,0,0,0,0,1.0,Month-to-month,Electronic check,50.8,1.69
0,1,0,0,0,2.0,Month-to-month,Credit card (automatic),49.7,0.83
0,1,0,0,0,63.0,One year,Mailed check,1328.15,0.7
0,1,0,0,0,2.0,Month-to-month,Credit card (automatic),77.15,1.29
0,0,0,1,1,53.0,One year,Credit card (automatic),3297.0,2.07
0,0,0,1,1,3.0,Month-to-month,Electronic check,241.3,2.68
0,1,0,1,0,9.0,Month-to-month,Credit card (automatic),653.95,2.42
0,0,0,0,0,66.0,One year,Bank transfer (automatic),6056.9,3.06
0,1,0,1,1,6.0,Month-to-month,Electronic check,295.65,1.64
0,1,0,1,0,47.0,Two year,Mailed check,973.1,0.69
0,0,0,1,1,71.0,Two year,Electronic check,7159.7,3.36
1,0,0,1,1,30.0,Month-to-month,Electronic check,3046.15,3.38
0,0,0,1,1,18.0,Two year,Credit card (automatic),471.35,0.87
0,1,0,1,1,38.0,Two year,Credit card (automatic),963.95,0.85
1,0,0,1,0,53.0,One year,Bank transfer (automatic),5769.75,3.63
1,0,0,0,0,17.0,Month-to-month,Electronic check,1617.5,3.17
0,0,0,0,0,45.0,Month-to-month,Electronic check,5125.5,3.8
0,0,0,1,0,67.0,Two year,Mailed check,4322.85,2.15
0,1,1,1,0,66.0,One year,Bank transfer (automatic),7051.95,3.56
1,0,0,0,0,42.0,Month-to-month,Electronic check,4400.75,3.49
0,0,0,0,0,58.0,Two year,Credit card (automatic),1519.0,0.87
1,1,1,1,1,1.0,Month-to-month,Credit card (automatic),49.25,1.64
1,0,1,0,0,30.0,Month-to-month,Electronic check,1172.95,1.3
0,0,0,0,0,2.0,Month-to-month,Mailed check,117.05,1.95
0,1,0,1,0,71.0,Two year,Electronic check,1816.2,0.85
0,0,0,0,0,45.0,One year,Credit card (automatic),2796.45,2.07
0,1,0,1,0,46.0,Two year,Credit card (automatic),1842.7,1.34
0,1,0,1,1,72.0,Two year,Electronic check,5728.55,2.65
0,0,0,0,1,53.0,One year,Electronic check,4449.75,2.8
0,0,0,1,1,72.0,Two year,Credit card (automatic),8129.3,3.76
0,1,1,1,0,49.0,Month-to-month,Electronic check,4159.45,2.83
1,0,0,0,0,5.0,Month-to-month,Electronic check,514.0,3.43
0,0,0,0,0,1.0,Month-to-month,Mailed check,19.55,0.65
1,1,1,0,0,14.0,Month-to-month,Electronic check,1036.75,2.47
0,0,0,0,0,44.0,Month-to-month,Credit card (automatic),3973.2,3.01
1,1,0,0,0,2.0,Month-to-month,Electronic check,144.55,2.41
0,0,0,1,0,55.0,One year,Electronic check,4916.95,2.98
1,0,0,0,0,18.0,Month-to-month,Electronic check,1740.7,3.22
0,1,1,1,0,59.0,Month-to-month,Electronic check,2997.45,1.69
0,0,0,0,1,34.0,Two year,Credit card (automatic),3946.9,3.87
0,1,0,0,0,5.0,Month-to-month,Mailed check,398.55,2.66
0,0,1,1,0,43.0,Month-to-month,Electronic check,4156.8,3.22
0,0,0,1,1,10.0,Month-to-month,Electronic check,616.9,2.06
0,1,0,0,0,2.0,Month-to-month,Mailed check,32.7,0.55
0,0,0,1,0,51.0,Month-to-month,Mailed check,3649.6,2.39
0,1,0,1,1,50.0,One year,Bank transfer (automatic),2230.85,1.49
0,1,1,1,1,61.0,One year,Electronic check,5969.3,3.26
0,0,0,1,1,13.0,One year,Bank transfer (automatic),701.05,1.8
0,1,1,0,0,5.0,Month-to-month,Credit card (automatic),214.75,1.43
0,1,0,0,0,1.0,Month-to-month,Credit card (automatic),20.55,0.68
0,0,0,1,1,6.0,One year,Mailed check,94.45,0.52
0,0,0,0,0,39.0,Two year,Mailed check,826.0,0.71
1,0,1,0,0,37.0,Month-to-month,Bank transfer (automatic),4056.75,3.65
0,1,0,1,1,56.0,One year,Mailed check,4793.8,2.85
0,1,0,0,0,4.0,Month-to-month,Mailed check,360.55,3.0
0,1,0,1,1,14.0,Two year,Bank transfer (automatic),815.55,1.94
0,1,0,1,1,71.0,Two year,Electronic check,6910.3,3.24
0,1,0,0,1,27.0,Two year,Credit card (automatic),788.55,0.97
0,1,0,0,0,2.0,Month-to-month,Electronic check,144.0,2.4
0,1,0,0,0,1.0,Month-to-month,Mailed check,18.9,0.63
0,1,0,1,1,41.0,One year,Bank transfer (automatic),2511.3,2.04
1,1,0,1,1,29.0,Month-to-month,Electronic check,1974.8,2.27
0,0,0,1,1,14.0,Month-to-month,Bank transfer (automatic),1152.8,2.74
0,0,0,0,0,8.0,Month-to-month,Credit card (automatic),548.9,2.29
1,1,0,0,1,1.0,Month-to-month,Electronic check,90.85,3.03
1,0,0,0,0,1.0,Month-to-month,Electronic check,69.2,2.31
0,1,0,1,0,32.0,One year,Credit card (automatic),2333.05,2.43
0,0,0,1,0,49.0,Month-to-month,Electronic check,5025.0,3.42
1,1,0,0,0,1.0,Month-to-month,Electronic check,53.95,1.8
0,0,0,1,0,49.0,One year,Credit card (automatic),918.7,0.62
1,0,0,0,0,2.0,Month-to-month,Electronic check,106.55,1.78
1,0,0,0,0,9.0,Month-to-month,Credit card (automatic),923.5,3.42
0,1,0,0,0,39.0,One year,Electronic check,3219.75,2.75
0,0,0,1,1,72.0,Two year,Credit card (automatic),8670.1,4.01
0,1,0,0,0,6.0,Month-to-month,Bank transfer (automatic),522.35,2.9
0,1,0,1,1,67.0,One year,Electronic check,6038.55,3.0
0,1,0,0,0,3.0,Month-to-month,Electronic check,79.8,0.89
0,1,0,1,1,47.0,One year,Bank transfer (automatic),5317.8,3.77
0,0,0,0,0,22.0,One year,Bank transfer (automatic),450.65,0.68
0,1,0,1,1,52.0,One year,Bank transfer (automatic),2276.1,1.46
1,0,0,0,0,1.0,Month-to-month,Bank transfer (automatic),73.5,2.45
0,0,0,0,0,32.0,One year,Mailed check,927.65,0.97
0,0,0,0,0,1.0,Month-to-month,Electronic check,48.6,1.62
0,0,0,0,0,1.0,Month-to-month,Mailed check,20.5,0.68
0,0,0,1,1,26.0,Month-to-month,Credit card (automatic),1025.15,1.31
0,0,0,0,0,49.0,Two year,Bank transfer (automatic),3306.85,2.25
0,0,1,1,1,48.0,One year,Bank transfer (automatic),1388.75,0.96
0,1,0,0,0,5.0,Month-to-month,Bank transfer (automatic),339.9,2.27
0,1,0,0,0,39.0,One year,Credit card (automatic),3213.75,2.75
0,1,0,1,1,13.0,Month-to-month,Mailed check,587.45,1.51
1,0,0,0,0,4.0,Month-to-month,Bank transfer (automatic),387.2,3.23
0,0,0,1,0,59.0,Two year,Bank transfer (automatic),1057.85,0.6
0,0,0,1,0,17.0,One year,Mailed check,307.0,0.6
0,1,0,0,0,38.0,Month-to-month,Credit card (automatic),2625.25,2.3
0,0,0,0,1,70.0,Two year,Electronic check,4891.5,2.33
0,0,0,0,0,53.0,One year,Mailed check,5311.85,3.34
0,0,0,0,0,3.0,Month-to-month,Mailed check,63.15,0.7
0,1,0,0,0,10.0,Month-to-month,Electronic check,797.25,2.66
0,1,1,1,0,27.0,Month-to-month,Bank transfer (automatic),2309.55,2.85
1,0,1,1,0,51.0,Month-to-month,Electronic check,3807.35,2.49
0,0,1,0,0,65.0,Month-to-month,Bank transfer (automatic),6223.3,3.19
0,1,0,1,1,64.0,Two year,Bank transfer (automatic),5822.3,3.03
0,1,0,1,0,31.0,Month-to-month,Credit card (automatic),2683.2,2.89
0,1,0,1,0,72.0,Two year,Credit card (automatic),6782.15,3.14
0,0,0,1,1,22.0,Month-to-month,Electronic check,1790.65,2.71
0,1,0,0,0,6.0,Month-to-month,Bank transfer (automatic),336.7,1.87
0,0,0,1,1,49.0,Month-to-month,Bank transfer (automatic),3024.15,2.06
0,0,0,0,0,35.0,Two year,Mailed check,3914.05,3.73
0,0,0,1,1,63.0,Two year,Mailed check,4014.2,2.12
1,1,0,0,0,1.0,Month-to-month,Electronic check,75.3,2.51
0,1,0,1,0,72.0,Two year,Credit card (automatic),8594.4,3.98
0,1,0,0,0,7.0,Month-to-month,Mailed check,147.5,0.7
0,1,0,0,0,23.0,Month-to-month,Mailed check,2192.9,3.18
0,0,0,1,0,64.0,Two year,Credit card (automatic),5484.4,2.86
0,0,0,1,1,66.0,Two year,Credit card (automatic),3810.8,1.92
0,1,0,0,0,7.0,One year,Credit card (automatic),150.85,0.72
0,1,1,0,0,8.0,Month-to-month,Credit card (automatic),562.7,2.34
0,0,1,0,0,14.0,Two year,Mailed check,692.35,1.65
0,0,0,1,1,17.0,One year,Mailed check,1070.7,2.1
0,0,0,0,0,46.0,Two year,Electronic check,937.1,0.68
0,0,1,1,0,2.0,Month-to-month,Electronic check,153.8,2.56
0,0,0,1,1,22.0,Month-to-month,Bank transfer (automatic),1615.1,2.45
0,1,0,1,1,66.0,Two year,Credit card (automatic),1374.2,0.69
1,0,0,0,0,39.0,Month-to-month,Electronic check,3994.45,3.41
0,1,0,0,1,23.0,One year,Mailed check,465.45,0.67
0,0,0,1,1,72.0,Two year,Credit card (automatic),7887.25,3.65
0,1,0,1,1,71.0,One year,Credit card (automatic),4748.7,2.23
1,1,0,0,0,1.0,Month-to-month,Electronic check,69.9,2.33
0,1,0,1,1,46.0,One year,Bank transfer (automatic),845.6,0.61
1,1,1,0,0,22.0,Month-to-month,Electronic check,2082.95,3.16
0,0,0,0,0,40.0,Month-to-month,Bank transfer (automatic),3532.25,2.94
0,1,0,0,0,53.0,Two year,Credit card (automatic),1050.5,0.66
0,1,0,0,0,12.0,Month-to-month,Electronic check,316.2,0.88
0,0,0,0,0,2.0,Month-to-month,Mailed check,45.3,0.76
0,1,1,1,0,37.0,Month-to-month,Bank transfer (automatic),2575.45,2.32
1,0,0,0,0,11.0,Month-to-month,Credit card (automatic),501.0,1.52
0,1,0,0,0,66.0,One year,Electronic check,6860.6,3.46
1,1,0,1,0,35.0,Month-to-month,Electronic check,2576.2,2.45
0,1,0,1,1,53.0,Month-to-month,Electronic check,3827.9,2.41
0,0,0,0,0,1.0,Month-to-month,Electronic check,55.45,1.85
0,0,0,0,0,41.0,Month-to-month,Electronic check,4282.4,3.48
0,1,0,1,1,72.0,Two year,Bank transfer (automatic),5727.45,2.65
1,1,0,1,1,17.0,Month-to-month,Electronic check,1149.65,2.25
0,1,0,1,0,36.0,One year,Mailed check,666.75,0.62
0,1,0,1,1,59.0,Two year,Mailed check,1147.85,0.65
0,0,1,0,0,41.0,One year,Bank transfer (automatic),4016.2,3.27
1,0,0,1,1,1.0,Month-to-month,Electronic check,45.7,1.52
0,1,0,0,0,24.0,Month-to-month,Electronic check,1275.7,1.77
0,1,0,1,1,58.0,One year,Mailed check,2919.85,1.68
1,0,0,1,1,39.0,One year,Electronic check,3474.45,2.97
0,1,0,1,1,42.0,One year,Electronic check,4016.75,3.19
1,1,1,1,0,66.0,One year,Electronic check,7491.75,3.78
1,1,0,0,0,3.0,Month-to-month,Electronic check,242.05,2.69
0,1,0,1,1,12.0,Month-to-month,Electronic check,239.0,0.66
0,1,0,1,1,72.0,Two year,Mailed check,1851.45,0.86
0,1,0,0,1,43.0,Month-to-month,Electronic check,1912.85,1.48
0,1,0,1,1,5.0,Month-to-month,Credit card (automatic),316.9,2.11
1,1,0,0,0,6.0,Month-to-month,Credit card (automatic),463.05,2.57
0,0,0,0,0,1.0,Month-to-month,Electronic check,74.35,2.48
0,0,0,0,0,14.0,One year,Mailed check,773.2,1.84
0,0,0,0,1,4.0,Month-to-month,Mailed check,223.75,1.86
0,0,1,1,1,70.0,One year,Electronic check,7475.85,3.56
0,0,1,0,0,59.0,Two year,Credit card (automatic),4590.35,2.59
0,1,0,1,1,14.0,One year,Mailed check,309.35,0.74
1,0,0,0,0,9.0,Month-to-month,Bank transfer (automatic),809.75,3.0
0,1,0,0,0,17.0,One year,Mailed check,310.6,0.61
0,1,0,0,0,72.0,Two year,Bank transfer (automatic),7459.05,3.45
1,0,0,1,0,3.0,Month-to-month,Credit card (automatic),228.0,2.53
1,1,0,0,0,10.0,Month-to-month,Electronic check,1043.3,3.48
1,1,0,0,0,41.0,Month-to-month,Electronic check,4346.4,3.53
0,0,0,1,0,35.0,Month-to-month,Electronic check,1861.1,1.77
0,0,0,0,0,34.0,Month-to-month,Mailed check,673.2,0.66
0,0,0,0,0,72.0,Two year,Credit card (automatic),7806.6,3.61
0,1,0,0,1,19.0,Month-to-month,Credit card (automatic),566.1,0.99
1,1,0,0,0,35.0,Month-to-month,Mailed check,2010.55,1.91
0,0,1,1,0,72.0,Two year,Mailed check,8075.35,3.74
1,1,0,0,0,19.0,Month-to-month,Bank transfer (automatic),1532.45,2.69
0,0,0,1,1,17.0,One year,Mailed check,418.25,0.82
0,0,0,0,0,22.0,Month-to-month,Mailed check,470.2,0.71
0,0,0,0,1,21.0,Two year,Mailed check,1183.2,1.88
0,0,0,0,1,34.0,Two year,Credit card (automatic),2339.3,2.29
0,0,0,1,0,49.0,Month-to-month,Bank transfer (automatic),2070.75,1.41
0,0,0,0,0,11.0,Month-to-month,Mailed check,472.25,1.43
1,0,0,1,1,17.0,Month-to-month,Electronic check,1743.5,3.42
1,1,0,0,0,2.0,Month-to-month,Electronic check,171.15,2.85
0,0,0,1,1,72.0,Two year,Electronic check,4264.0,1.97
0,0,0,1,0,25.0,Month-to-month,Electronic check,1373.0,1.83
0,1,0,1,0,29.0,Month-to-month,Electronic check,2440.25,2.8
1,0,1,0,0,1.0,Month-to-month,Electronic check,78.45,2.62
0,0,0,1,1,35.0,Two year,Credit card (automatic),1662.05,1.58
